combination_id,class_weight,reg_weight,learning_rate,batch_size,dropout_rate,epochs,early_stopping_patience,reduce_lr_patience,lr_decay_rate,final_train_total_loss,final_train_class_loss,final_train_reg_loss,final_train_class_accuracy,final_train_reg_mae,final_val_total_loss,final_val_class_loss,final_val_reg_loss,final_val_class_accuracy,final_val_reg_mae,best_train_total_loss,best_train_class_loss,best_train_reg_loss,best_train_class_accuracy,best_train_reg_mae,best_val_total_loss,best_val_class_loss,best_val_reg_loss,best_val_class_accuracy,best_val_reg_mae,training_time,epochs_trained,stopped_early,model_dir
0.1,1.7,0.0001,96,0.6,25,7,4,0.9,1,8.164306640625,0.22276392579078674,4.789429664611816,0.995202362537384,0.17603996396064758,2.386610984802246,0.2080034613609314,1.391653299331665,0.9991666674613953,0.16167110204696655,5.9574785232543945,0.22276392579078674,3.491058588027954,0.9953066110610962,0.17603996396064758,1.5120141506195068,0.2080034613609314,0.8763960599899292,1.0,0.10045745223760605,3.31,10,True,models/face_detection_20250130_105644,"{'test_total_loss': 4.167852401733398, 'test_class_loss': 0.22074277698993683, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 2.4386937618255615, 'test_reg_mae': 0.1081504225730896, 'test_reg_mse': 0.02217707596719265, 'test_reg_rmse': 0.14891968667507172}"
0.1,1.7,0.0001,96,0.7,25,7,4,0.9,2,7.123714447021484,0.22682872414588928,4.177077293395996,0.9958280920982361,0.17477470636367798,2.1965036392211914,0.21160505712032318,1.2796134948730469,0.9991666674613953,0.15338052809238434,5.0266947746276855,0.21086367964744568,2.940007209777832,0.9972882866859436,0.17477470636367798,2.1965036392211914,0.21073396503925323,1.2796134948730469,0.9991666674613953,0.15338052809238434,7.75,25,False,models/face_detection_20250130_110012,"{'test_total_loss': 9.346504211425781, 'test_class_loss': 0.20980295538902283, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 5.485602378845215, 'test_reg_mae': 0.15363003313541412, 'test_reg_mse': 0.06517760455608368, 'test_reg_rmse': 0.25529906153678894}"
0.1,1.7,0.0001,128,0.6,25,7,4,0.9,3,5.244895935058594,0.22624151408672333,3.0719244480133057,0.9982269406318665,0.1673479974269867,1.7350987195968628,0.20536713302135468,1.008565902709961,1.0,0.15549065172672272,5.244895935058594,0.21281389892101288,3.0719244480133057,0.9982269406318665,0.1673479974269867,1.4984718561172485,0.20536713302135468,0.8692086338996887,1.0,0.1519954651594162,5.76,19,True,models/face_detection_20250130_110804,"{'test_total_loss': 8.708867073059082, 'test_class_loss': 0.20816759765148163, 'test_class_accuracy': 0.9991645812988281, 'test_class_precision': 0.9983305335044861, 'test_class_recall': 1.0, 'test_f1_score': 0.9991644620895386, 'test_reg_loss': 5.110617637634277, 'test_reg_mae': 0.1529085338115692, 'test_reg_mse': 0.06556633114814758, 'test_reg_rmse': 0.2560592293739319}"
0.1,1.7,0.0001,128,0.7,25,7,4,0.9,4,6.472285270690918,0.24605202674865723,3.792752742767334,0.995202362537384,0.18757082521915436,2.254625082015991,0.21077744662761688,1.3138513565063477,1.0,0.167096346616745,6.472285270690918,0.22776806354522705,3.792752742767334,0.995202362537384,0.18757082521915436,2.049043655395508,0.21077744662761688,1.1925488710403442,1.0,0.16141396760940552,4.58,15,True,models/face_detection_20250130_111357,"{'test_total_loss': 9.164501190185547, 'test_class_loss': 0.2169894129037857, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 5.378118515014648, 'test_reg_mae': 0.17919383943080902, 'test_reg_mse': 0.06739268451929092, 'test_reg_rmse': 0.25960099697113037}"
0.1,1.8,0.0001,96,0.6,25,7,4,0.9,5,8.247332572937012,0.2560087740421295,4.567629337310791,0.9949937462806702,0.18076249957084656,2.652207851409912,0.20885133743286133,1.461845874786377,0.9991666674613953,0.1662168800830841,5.491109371185303,0.21890977025032043,3.0374221801757812,0.9949937462806702,0.18076249957084656,1.851954460144043,0.20885133743286133,1.0163652896881104,0.9991666674613953,0.13693571090698242,2.73,9,True,models/face_detection_20250130_111838,"{'test_total_loss': 5.9891839027404785, 'test_class_loss': 0.22380422055721283, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 3.3148906230926514, 'test_reg_mae': 0.13709262013435364, 'test_reg_mse': 0.03563278913497925, 'test_reg_rmse': 0.1887664943933487}"
0.1,1.8,0.0001,96,0.7,25,7,4,0.9,6,6.0464043617248535,0.22147467732429504,3.3468093872070312,0.9962453246116638,0.17451485991477966,2.2909231185913086,0.2107030302286148,1.2610293626785278,0.9991666674613953,0.1622002273797989,5.300455093383789,0.21286515891551971,2.9318349361419678,0.9965581893920898,0.17451485991477966,2.2321667671203613,0.2107030302286148,1.2283803224563599,1.0,0.1582169383764267,7.66,25,False,models/face_detection_20250130_112128,"{'test_total_loss': 10.458642959594727, 'test_class_loss': 0.20914404094219208, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 5.798738479614258, 'test_reg_mae': 0.1612059772014618, 'test_reg_mse': 0.07147049903869629, 'test_reg_rmse': 0.26733967661857605}"
0.1,1.8,0.0001,128,0.6,25,7,4,0.9,7,7.778504371643066,0.2103528529405594,4.3097052574157715,0.9965581893920898,0.16379804909229279,1.861909031867981,0.2099793255329132,1.022728443145752,1.0,0.14647072553634644,4.21806526184082,0.20818081498146057,2.328702926635742,0.9984355568885803,0.16342267394065857,1.861909031867981,0.20935098826885223,1.022728443145752,1.0,0.14244695007801056,7.6,25,False,models/face_detection_20250130_112914,"{'test_total_loss': 8.920771598815918, 'test_class_loss': 0.20784257352352142, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 4.944438457489014, 'test_reg_mae': 0.1461784839630127, 'test_reg_mse': 0.06112128496170044, 'test_reg_rmse': 0.24722719192504883}"
0.1,1.8,0.0001,128,0.7,25,7,4,0.9,8,5.298842430114746,0.2167581021785736,2.9317593574523926,0.9968711137771606,0.16849951446056366,2.0698492527008057,0.20552024245262146,1.1384985446929932,0.9991666674613953,0.16478854417800903,4.146960735321045,0.2167581021785736,2.2879834175109863,0.9974968433380127,0.16849951446056366,2.0698492527008057,0.20552024245262146,1.1384985446929932,0.9991666674613953,0.16478854417800903,7.63,25,False,models/face_detection_20250130_113656,"{'test_total_loss': 11.41043758392334, 'test_class_loss': 0.20679263770580292, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 6.327642440795898, 'test_reg_mae': 0.16433770954608917, 'test_reg_mse': 0.07711661607027054, 'test_reg_rmse': 0.2776987850666046}"
0.1,1.9,0.0001,96,0.6,25,7,4,0.9,9,7.615525722503662,0.2105637788772583,3.997089385986328,0.9970796704292297,0.16658887267112732,1.8905086517333984,0.20378823578357697,0.9842788577079773,1.0,0.15087652206420898,3.4385242462158203,0.21004638075828552,1.7983741760253906,0.9982269406318665,0.16503630578517914,1.8905086517333984,0.20377673208713531,0.9842788577079773,1.0,0.15078367292881012,7.3,25,False,models/face_detection_20250130_114441,"{'test_total_loss': 9.385403633117676, 'test_class_loss': 0.2046574056148529, 'test_class_accuracy': 1.0, 'test_class_precision': 1.0, 'test_class_recall': 1.0, 'test_f1_score': 1.0, 'test_reg_loss': 4.928915500640869, 'test_reg_mae': 0.1504121869802475, 'test_reg_mse': 0.06489264965057373, 'test_reg_rmse': 0.2547403573989868}"
0.1,1.9,0.0001,96,0.7,25,7,4,0.9,10,8.244978904724121,0.2301437109708786,4.32735013961792,0.9942636489868164,0.18661294877529144,2.530808925628662,0.21210914850234985,1.3208410739898682,0.9991666674613953,0.16096071898937225,8.244978904724121,0.22235608100891113,4.32735013961792,0.9942636489868164,0.18661294877529144,1.793699860572815,0.20979970693588257,0.9327026009559631,1.0,0.12605226039886475,3.51,12,True,models/face_detection_20250130_115205,"{'test_total_loss': 6.074451446533203, 'test_class_loss': 0.21847175061702728, 'test_class_accuracy': 0.9991645812988281, 'test_class_precision': 0.9983305335044861, 'test_class_recall': 1.0, 'test_f1_score': 0.9991644620895386, 'test_reg_loss': 3.1855807304382324, 'test_reg_mae': 0.1245318204164505, 'test_reg_mse': 0.030392097309231758, 'test_reg_rmse': 0.17433328926563263}"
