epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9206299781799316,0.4154757559299469,1e-04,10.888541221618652,0.32226356863975525,18.55206871032715,0.9991666674613953,0.27758681774139404,2.1279022693634033,0.2379530370235443,3.6451926231384277
1,0.979036271572113,0.2743861973285675,9e-05,6.165971755981445,0.2458796352148056,10.509590148925781,0.9991666674613953,0.24216905236244202,1.8967230319976807,0.24787575006484985,3.2486460208892822
2,0.9807050228118896,0.2738645672798157,8.1e-05,5.992598056793213,0.23791953921318054,10.214803695678711,1.0,0.24280020594596863,2.0126328468322754,0.2591094672679901,3.445755958557129
3,0.9837296605110168,0.2732910215854645,7.29e-05,6.27579402923584,0.22958920896053314,10.696179389953613,0.9991666674613953,0.23496165871620178,1.7456945180892944,0.2459891438484192,2.9911768436431885
4,0.9868585467338562,0.3115595281124115,6.561e-05,7.334151268005371,0.2240142524242401,12.499213218688965,0.9991666674613953,0.22487086057662964,1.5437991619110107,0.2138955444097519,2.6469457149505615
5,0.9864413738250732,0.24264010787010193,5.9049e-05,7.354732036590576,0.21977797150611877,12.52730941772461,0.9991666674613953,0.22281622886657715,1.425845742225647,0.19700612127780914,2.4462194442749023
6,0.9896745681762695,0.26627397537231445,5.31441e-05,5.090855121612549,0.21152307093143463,8.681081771850586,0.9991666674613953,0.22352197766304016,1.333803653717041,0.1836257427930832,2.289818525314331
7,0.9917605519294739,0.25910601019859314,4.782969e-05,4.140070915222168,0.20874722301959991,7.06403112411499,1.0,0.21710744500160217,1.1925488710403442,0.17798392474651337,2.049043655395508
8,0.9913433194160461,0.22776806354522705,4.3046723e-05,4.399572372436523,0.20419928431510925,7.502049922943115,0.9991666674613953,0.21607467532157898,1.2018482685089111,0.1662067323923111,2.0647494792938232
9,0.9926992058753967,0.26582419872283936,3.8742048e-05,5.205473899841309,0.19969098269939423,8.87588882446289,1.0,0.21429556608200073,1.4008245468139648,0.18266896903514862,2.4028313159942627
10,0.9924905896186829,0.25875124335289,3.4867844e-05,4.254417419433594,0.1981455534696579,7.258384704589844,1.0,0.21618743240833282,1.2817959785461426,0.16517828404903412,2.200672149658203
11,0.9931163787841797,0.26103317737579346,3.138106e-05,5.0145134925842285,0.19394135475158691,8.550776481628418,1.0,0.2134423851966858,1.2905139923095703,0.16597707569599152,2.2152180671691895
12,0.9943679571151733,0.30708757042884827,2.8242954e-05,3.9354472160339355,0.19212734699249268,6.720969200134277,1.0,0.21354372799396515,1.2513997554779053,0.1622471660375595,2.1487340927124023
13,0.9935336112976074,0.2578408718109131,2.5418658e-05,4.0262651443481445,0.1903623789548874,6.870434761047363,0.9991666674613953,0.21197360754013062,1.2314181327819824,0.16141396760940552,2.1146082878112793
14,0.995202362537384,0.24605202674865723,2.2876793e-05,3.792752742767334,0.18757082521915436,6.472285270690918,1.0,0.21077744662761688,1.3138513565063477,0.167096346616745,2.254625082015991
