epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9250104427337646,0.24726088345050812,1e-04,7.812471389770508,0.30736324191093445,14.86842155456543,0.9983333349227905,0.26430079340934753,2.6730129718780518,0.28658735752105713,5.105154514312744
1,0.9759073853492737,0.2539156675338745,9e-05,8.368339538574219,0.2401198446750641,15.925236701965332,0.9991666674613953,0.23980093002319336,2.402299642562866,0.30303478240966797,4.588349342346191
2,0.9822695255279541,0.25552618503570557,8.1e-05,5.233887672424316,0.2302011251449585,9.969939231872559,1.0,0.22651687264442444,2.5172371864318848,0.3110424876213074,4.8054022789001465
3,0.986754298210144,0.23715141415596008,7.29e-05,5.527777671813965,0.2223968505859375,10.52649211883545,1.0,0.2231869399547577,2.495797634124756,0.3109097182750702,4.764334201812744
4,0.987171471118927,0.2628098130226135,6.561e-05,6.52125358581543,0.21530112624168396,12.41666316986084,1.0,0.2208452820777893,2.312176465988159,0.2924053370952606,4.415219783782959
5,0.9885272979736328,0.27351775765419006,5.9049e-05,5.999337673187256,0.20633657276630402,11.426093101501465,1.0,0.22010158002376556,2.153639316558838,0.2716115415096283,4.113924980163574
6,0.9884230494499207,0.27106088399887085,5.31441e-05,5.70737886428833,0.20041172206401825,10.871126174926758,1.0,0.21612846851348877,2.024688482284546,0.2500324547290802,3.868520975112915
7,0.9920734167098999,0.23882345855236053,4.782969e-05,6.402132511138916,0.19433461129665375,12.187933921813965,0.9991666674613953,0.21505209803581238,2.0575766563415527,0.23772653937339783,3.930900812149048
8,0.991969108581543,0.23186859488487244,4.3046723e-05,5.729006290435791,0.18811006844043732,10.90829849243164,1.0,0.21272727847099304,1.883986234664917,0.22407908737659454,3.600846529006958
9,0.9931163787841797,0.3347884714603424,3.8742048e-05,6.996151924133301,0.18614231050014496,13.326167106628418,0.9991666674613953,0.21130472421646118,1.7136396169662476,0.20212340354919434,3.277045726776123
10,0.9924905896186829,0.3008296489715576,3.4867844e-05,6.9231743812561035,0.1825607270002365,13.184113502502441,1.0,0.2119133174419403,1.6036279201507568,0.19349630177021027,3.068084478378296
11,0.9934293031692505,0.22809389233589172,3.138106e-05,5.232517242431641,0.1806827187538147,9.964591979980469,1.0,0.21091657876968384,1.5684986114501953,0.18895500898361206,3.001239061355591
12,0.9935336112976074,0.2941001355648041,2.8242954e-05,3.4424352645874023,0.18060795962810516,6.570036888122559,1.0,0.2094106376171112,1.6054543256759644,0.18714836239814758,3.0713040828704834
13,0.9947851300239563,0.2156839817762375,2.5418658e-05,3.9583637714385986,0.17751356959342957,7.542459487915039,1.0,0.21033789217472076,1.4765117168426514,0.17873533070087433,2.8264060020446777
14,0.9949937462806702,0.24443678557872772,2.2876793e-05,4.919214725494385,0.1759175956249237,9.370951652526855,1.0,0.2102205455303192,1.4396895170211792,0.17840224504470825,2.756432056427002
15,0.9955152273178101,0.2428542822599411,2.0589114e-05,5.029616355895996,0.1766475886106491,9.58055591583252,1.0,0.21020057797431946,1.4141318798065186,0.17428170144557953,2.7078707218170166
16,0.9955152273178101,0.336823970079422,1.8530201e-05,5.4873528480529785,0.17425426840782166,10.4596529006958,1.0,0.20991885662078857,1.4140703678131104,0.17496897280216217,2.7077255249023438
17,0.9972882866859436,0.22571857273578644,1.6677182e-05,4.222842216491699,0.17363423109054565,8.045971870422363,1.0,0.20925253629684448,1.3952096700668335,0.17134153842926025,2.671823740005493
18,0.9961410164833069,0.23229102790355682,1.5009464e-05,3.973963975906372,0.17374330759048462,7.573760509490967,1.0,0.20793931186199188,1.328277349472046,0.1615498661994934,2.544520854949951
19,0.995619535446167,0.21092358231544495,1.3508517e-05,2.747847318649292,0.1726650446653366,5.242002487182617,1.0,0.2084367871284485,1.3695437908172607,0.16783662140369415,2.6229770183563232
20,0.9966624975204468,0.2246844470500946,1.2157666e-05,3.949249267578125,0.17294639348983765,7.5260419845581055,1.0,0.20914852619171143,1.2703227996826172,0.15974944829940796,2.434528112411499
21,0.9954109191894531,0.22080257534980774,1.0941899e-05,3.3068268299102783,0.17184020578861237,6.305051326751709,1.0,0.2080676257610321,1.2946686744689941,0.16304638981819153,2.4806771278381348
22,0.9972882866859436,0.22268518805503845,9.847709e-06,3.1269702911376953,0.1696653664112091,5.963511943817139,1.0,0.2076341211795807,1.2401816844940186,0.15937171876430511,2.377108573913574
23,0.9971839785575867,0.22346153855323792,8.862939e-06,4.5377516746521,0.1699431985616684,8.644074440002441,1.0,0.20855429768562317,1.2833740711212158,0.16368012130260468,2.459266185760498
24,0.9965581893920898,0.22484171390533447,7.976644e-06,3.628141164779663,0.17137062549591064,6.915952205657959,1.0,0.20761194825172424,1.2718653678894043,0.16319036483764648,2.437305450439453
