epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9339799880981445,0.25271716713905334,1e-04,10.607419967651367,0.3161575496196747,18.08315658569336,0.9991666674613953,0.2577974200248718,3.1631901264190674,0.3020789623260498,5.428982734680176
1,0.9765331745147705,0.26966434717178345,9e-05,5.952876091003418,0.24447321891784668,10.173822402954102,0.9983333349227905,0.23663665354251862,2.8335323333740234,0.32159101963043213,4.864332675933838
2,0.9810179471969604,0.3106447756290436,8.1e-05,9.846735000610352,0.2343245893716812,16.801578521728516,0.9991666674613953,0.22551777958869934,2.8302650451660156,0.3301583528518677,4.85655403137207
3,0.9865456819534302,0.2653478980064392,7.29e-05,6.215934753417969,0.22518835961818695,10.620158195495605,0.9991666674613953,0.2210323065519333,2.624462127685547,0.3153615891933441,4.505792140960693
4,0.9870671629905701,0.39299118518829346,6.561e-05,6.9014668464660645,0.2186206430196762,11.811092376708984,0.9991666674613953,0.21846185624599457,2.2379934787750244,0.2900416851043701,3.8482813835144043
5,0.987171471118927,0.32669878005981445,5.9049e-05,8.374707221984863,0.20725229382514954,14.302342414855957,1.0,0.21388040482997894,2.291835308074951,0.2825881838798523,3.9388961791992188
6,0.9922820329666138,0.28366875648498535,5.31441e-05,6.279046535491943,0.2019796222448349,10.73111343383789,1.0,0.21335017681121826,2.0861449241638184,0.25818994641304016,3.5891165733337402
7,0.991239070892334,0.28937697410583496,4.782969e-05,4.999019622802734,0.19656683504581451,8.556209564208984,1.0,0.21172434091567993,2.1438722610473633,0.2482595294713974,3.6869277954101562
8,0.9924905896186829,0.25034084916114807,4.3046723e-05,7.405343055725098,0.19201304018497467,12.639151573181152,1.0,0.20883825421333313,1.9430584907531738,0.2343282550573349,3.3449671268463135
9,0.9933249950408936,0.26000890135765076,3.8742048e-05,5.821675777435303,0.18936854600906372,9.948850631713867,1.0,0.21079163253307343,1.94844651222229,0.22461074590682983,3.3545174598693848
10,0.9939507842063904,0.24991121888160706,3.4867844e-05,5.518674850463867,0.1868269145488739,9.431729316711426,1.0,0.20841465890407562,1.82647705078125,0.2162509709596634,3.1466939449310303
11,0.9924905896186829,0.23643270134925842,3.138106e-05,5.043295860290527,0.18294590711593628,8.620890617370605,1.0,0.20960158109664917,1.7165422439575195,0.20667801797389984,2.9600422382354736
12,0.995202362537384,0.22241540253162384,2.8242954e-05,4.94135856628418,0.18124596774578094,8.444792747497559,1.0,0.20958665013313293,1.5389764308929443,0.19365890324115753,2.658177375793457
13,0.9950980544090271,0.2628868520259857,2.5418658e-05,5.1899943351745605,0.17902691662311554,8.875567436218262,1.0,0.20858068764209747,1.5285074710845947,0.18527203798294067,2.640178918838501
14,0.9953066110610962,0.24488916993141174,2.2876793e-05,4.098149299621582,0.17736493051052094,7.01583194732666,1.0,0.20709136128425598,1.5774837732315063,0.18400010466575623,2.7231407165527344
15,0.9963496327400208,0.24887904524803162,2.0589114e-05,3.7363455295562744,0.17704173922538757,6.4015631675720215,1.0,0.20660120248794556,1.5269793272018433,0.1822289079427719,2.6371853351593018
16,0.9949937462806702,0.22546645998954773,1.8530201e-05,4.6122002601623535,0.17708666622638702,7.885833740234375,1.0,0.20862171053886414,1.4101359844207764,0.17706643044948578,2.438955783843994
17,0.995202362537384,0.2196315973997116,1.6677182e-05,6.291024208068848,0.17491382360458374,10.738667488098145,1.0,0.20757819712162018,1.3518195152282715,0.16993601620197296,2.339608907699585
18,0.9946808218955994,0.2568508982658386,1.5009464e-05,6.011843681335449,0.1734897494316101,10.271505355834961,1.0,0.2077062726020813,1.3623462915420532,0.17292509973049164,2.357530117034912
19,0.9957238435745239,0.21726062893867493,1.3508517e-05,4.495237350463867,0.17425690591335297,7.685356140136719,1.0,0.2071380764245987,1.297367811203003,0.16454502940177917,2.246953010559082
20,0.9962453246116638,0.22109106183052063,1.2157666e-05,5.303743362426758,0.17284423112869263,9.060582160949707,1.0,0.20610278844833374,1.2906519174575806,0.1659688502550125,2.2353289127349854
21,0.9965581893920898,0.22614438831806183,1.0941899e-05,4.526172637939453,0.17279194295406342,7.739722728729248,1.0,0.20706281065940857,1.2553250789642334,0.1655457466840744,2.1754653453826904
22,0.9972882866859436,0.2217082977294922,9.847709e-06,3.149747848510742,0.17090068757534027,5.3989129066467285,1.0,0.20603257417678833,1.2434797286987305,0.16476738452911377,2.1551222801208496
23,0.9970796704292297,0.22385163605213165,8.862939e-06,4.738245010375977,0.16941499710083008,8.099786758422852,1.0,0.20564618706703186,1.2319164276123047,0.16188466548919678,2.135387420654297
24,0.9977054595947266,0.23093903064727783,7.976644e-06,3.7816758155822754,0.17006051540374756,6.475037097930908,1.0,0.20629726350307465,1.183351993560791,0.15842027962207794,2.0529580116271973
