epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9582811594009399,0.26705437898635864,1e-04,7.553523063659668,0.2855775058269501,13.649751663208008,0.9983333349227905,0.23313680291175842,2.671995162963867,0.2191190868616104,4.8562188148498535
1,0.9868585467338562,0.25492772459983826,9e-05,5.898929595947266,0.23342466354370117,10.669058799743652,0.9991666674613953,0.2203546017408371,1.1918153762817383,0.1523156762123108,2.1893386840820312
2,0.9882144331932068,0.2433001548051834,8.1e-05,4.440863609313965,0.2209141105413437,8.042214393615723,0.9991666674613953,0.21837784349918365,0.9578613638877869,0.15023189783096313,1.767825961112976
3,0.9910304546356201,0.24085645377635956,7.29e-05,5.143654823303223,0.21182018518447876,9.30674934387207,0.9991666674613953,0.2129645049571991,0.8878464102745056,0.1449802666902542,1.6407164335250854
4,0.9934293031692505,0.2988234758377075,6.561e-05,5.0299577713012695,0.20435693860054016,9.113688468933105,0.9991666674613953,0.21200692653656006,1.0623372793197632,0.16818338632583618,1.95460844039917
5,0.9930120706558228,0.22885672748088837,5.9049e-05,3.7028188705444336,0.19815582036972046,6.710844993591309,1.0,0.21266773343086243,0.9624779224395752,0.1625271737575531,1.7749937772750854
6,0.9934293031692505,0.2259819507598877,5.31441e-05,6.6788787841796875,0.1944514960050583,12.067177772521973,1.0,0.20646053552627563,0.9708251953125,0.16488224267959595,1.7887773513793945
7,0.9942636489868164,0.24960580468177795,4.782969e-05,4.788295745849609,0.18724267184734344,8.668852806091309,1.0,0.20870181918144226,1.0045980215072632,0.16214245557785034,1.8500168323516846
8,0.9944722652435303,0.23757223784923553,4.3046723e-05,4.137691020965576,0.1848856657743454,7.495357990264893,1.0,0.2081943154335022,0.9763569831848145,0.15491044521331787,1.7990813255310059
9,0.9949937462806702,0.2823870778083801,3.8742048e-05,2.58575439453125,0.1820894330739975,4.7108354568481445,0.9991666674613953,0.21070070564746857,0.8724139332771301,0.1517542600631714,1.6124851703643799
10,0.9945765733718872,0.22709250450134277,3.4867844e-05,4.618969440460205,0.17976583540439606,8.359563827514648,1.0,0.20751610398292542,0.9593311548233032,0.16116484999656677,1.7682992219924927
11,0.9967668056488037,0.21228119730949402,3.138106e-05,3.315206527709961,0.1771872341632843,6.009827613830566,1.0,0.207026869058609,0.999354362487793,0.16083310544490814,1.8402431011199951
12,0.9962453246116638,0.27818289399147034,2.8242954e-05,4.668850898742676,0.17667843401432037,8.45956802368164,1.0,0.2069825530052185,0.9745389819145203,0.1620190143585205,1.7955666780471802
13,0.9965581893920898,0.2836098074913025,2.5418658e-05,4.160954475402832,0.17611557245254517,7.546440124511719,1.0,0.20703211426734924,0.9306231737136841,0.15427596867084503,1.716528058052063
14,0.9978097677230835,0.21490713953971863,2.2876793e-05,4.964569568634033,0.17208881676197052,8.979206085205078,0.9991666674613953,0.20739366114139557,0.9575164318084717,0.1553211212158203,1.7650083303451538
15,0.9962453246116638,0.24304786324501038,2.0589114e-05,2.8342385292053223,0.17074589431285858,5.150238990783691,1.0,0.2080274373292923,0.983040452003479,0.15387190878391266,1.8110781908035278
16,0.9971839785575867,0.21119236946105957,1.8530201e-05,3.7655389308929443,0.17115092277526855,6.820208549499512,1.0,0.20702309906482697,0.846585214138031,0.14656557142734528,1.5652579069137573
17,0.9980183839797974,0.2125694751739502,1.6677182e-05,4.550496578216553,0.16932570934295654,8.233407020568848,1.0,0.2070847749710083,0.9064918160438538,0.15350882709026337,1.6731022596359253
18,0.9966624975204468,0.2160918414592743,1.5009464e-05,4.2021074295043945,0.1702830046415329,7.607011318206787,1.0,0.2070547342300415,0.967455267906189,0.15960299968719482,1.7828303575515747
19,0.9969753623008728,0.22079110145568848,1.3508517e-05,3.4671826362609863,0.169263556599617,6.285086631774902,1.0,0.20765438675880432,0.9011622667312622,0.151632159948349,1.6636228561401367
20,0.9974968433380127,0.2135075032711029,1.2157666e-05,2.7231478691101074,0.1659623682498932,4.9443678855896,1.0,0.20580431818962097,0.9085703492164612,0.15053361654281616,1.676587462425232
21,0.9985398650169373,0.23060378432273865,1.0941899e-05,3.8387293815612793,0.16667667031288147,6.955833435058594,1.0,0.20568934082984924,0.8992707133293152,0.15188458561897278,1.659825086593628
22,0.9972882866859436,0.22918692231178284,9.847709e-06,1.5415847301483154,0.16725124418735504,2.8206899166107178,1.0,0.20605212450027466,0.8825492858886719,0.15305818617343903,1.6297991275787354
23,0.9976011514663696,0.235392764210701,8.862939e-06,4.672223091125488,0.16745314002037048,8.457079887390137,1.0,0.20548668503761292,0.8531843423843384,0.15073281526565552,1.5768290758132935
