epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9252189993858337,0.2840605676174164,1e-04,10.0676908493042,0.3089387118816376,18.150249481201172,0.9975000023841858,0.25917041301727295,2.5340943336486816,0.2500815689563751,4.587286949157715
1,0.9753859043121338,0.25819656252861023,9e-05,7.800250053405762,0.24221199750900269,14.066269874572754,0.9983333349227905,0.2452748417854309,2.320126533508301,0.260225385427475,4.2007551193237305
2,0.9817480444908142,0.24658656120300293,8.1e-05,5.54814338684082,0.23314602673053741,10.011316299438477,0.9991666674613953,0.2325427234172821,1.87691330909729,0.2426711469888687,3.401698112487793
3,0.9843554496765137,0.24208450317382812,7.29e-05,8.546073913574219,0.22611816227436066,15.407140731811523,0.9991666674613953,0.23215347528457642,1.7529487609863281,0.22778287529945374,3.178523063659668
4,0.9850855469703674,0.22483019530773163,6.561e-05,6.540829181671143,0.2213067263364792,11.795974731445312,0.9991666674613953,0.2283705323934555,1.9750714302062988,0.2240743190050125,3.57796573638916
5,0.9879015684127808,0.3553006649017334,5.9049e-05,3.653890609741211,0.21147625148296356,6.612533092498779,0.9991666674613953,0.22441406548023224,1.9001026153564453,0.21420730650424957,3.4426259994506836
6,0.9901960492134094,0.22711023688316345,5.31441e-05,6.312461853027344,0.20751361548900604,11.385141372680664,0.9991666674613953,0.22174248099327087,1.5756921768188477,0.17554311454296112,2.8584201335906982
7,0.991239070892334,0.2620740830898285,4.782969e-05,2.9983181953430176,0.20238925516605377,5.423180103302002,0.9991666674613953,0.22256404161453247,1.6903555393218994,0.17933346331119537,3.06489634513855
8,0.9929078221321106,0.2466975897550583,4.3046723e-05,5.307372093200684,0.19862152636051178,9.5779390335083,0.9991666674613953,0.22060856223106384,1.681401252746582,0.18170815706253052,3.0485830307006836
9,0.991969108581543,0.21286515891551971,3.8742048e-05,3.4923362731933594,0.19466182589530945,6.307491779327393,0.9991666674613953,0.22039589285850525,1.7640748023986816,0.18553340435028076,3.197374105453491
10,0.9926992058753967,0.282929927110672,3.4867844e-05,4.777739524841309,0.19265598058700562,8.628223419189453,1.0,0.2169000506401062,1.7266497611999512,0.1781778782606125,3.129659414291382
11,0.9931163787841797,0.2382400929927826,3.138106e-05,4.287197589874268,0.1891213208436966,7.740779876708984,1.0,0.21511310338974,1.5972639322280884,0.16761985421180725,2.8965864181518555
12,0.9954109191894531,0.24204564094543457,2.8242954e-05,3.7173492908477783,0.1875002086162567,6.715433120727539,0.9991666674613953,0.2161206305027008,1.4981224536895752,0.16442035138607025,2.7182326316833496
13,0.9941593408584595,0.2515411376953125,2.5418658e-05,3.7965242862701416,0.18623165786266327,6.858897686004639,0.9991666674613953,0.21484911441802979,1.519141435623169,0.16500161588191986,2.755939245223999
14,0.9944722652435303,0.24432258307933807,2.2876793e-05,5.525418281555176,0.18432435393333435,9.970185279846191,0.9991666674613953,0.21303826570510864,1.4380509853363037,0.16308321058750153,2.609795570373535
15,0.9954109191894531,0.2250959575176239,2.0589114e-05,3.1197214126586914,0.1830717772245407,5.638008117675781,0.9991666674613953,0.21170851588249207,1.426720380783081,0.16681528091430664,2.5892674922943115
16,0.9953066110610962,0.23152156174182892,1.8530201e-05,2.9318349361419678,0.1807878166437149,5.300455093383789,1.0,0.21228966116905212,1.411021113395691,0.1679552048444748,2.5610668659210205
17,0.9957238435745239,0.2585194408893585,1.6677182e-05,4.45515775680542,0.18139876425266266,8.045135498046875,1.0,0.21138158440589905,1.3283213376998901,0.15999488532543182,2.412116527557373
18,0.995932400226593,0.2218455821275711,1.5009464e-05,4.588484764099121,0.1803411990404129,8.28145694732666,0.9991666674613953,0.2121085524559021,1.3005049228668213,0.1612040102481842,2.362119674682617
19,0.9953066110610962,0.21986787021160126,1.3508517e-05,5.903287410736084,0.1799039989709854,10.647904396057129,0.9991666674613953,0.211777925491333,1.293256402015686,0.1582169383764267,2.349039316177368
20,0.99603670835495,0.21487705409526825,1.2157666e-05,4.689360618591309,0.18001726269721985,8.462336540222168,0.9991666674613953,0.21122974157333374,1.3299024105072021,0.16498488187789917,2.414947271347046
21,0.9954109191894531,0.22077350318431854,1.0941899e-05,3.5597481727600098,0.17805428802967072,6.429624080657959,0.9991666674613953,0.21253955364227295,1.2804675102233887,0.16229091584682465,2.3260955810546875
22,0.9965581893920898,0.22333168983459473,9.847709e-06,3.85597825050354,0.17702540755271912,6.9630937576293945,0.9991666674613953,0.2114318460226059,1.2630815505981445,0.1617608666419983,2.294689893722534
23,0.9958280920982361,0.24944674968719482,8.862939e-06,4.249733924865723,0.17632737755775452,7.674465656280518,0.9991666674613953,0.2108212560415268,1.2283803224563599,0.15967625379562378,2.2321667671203613
24,0.9962453246116638,0.22147467732429504,7.976644e-06,3.3468093872070312,0.17451485991477966,6.0464043617248535,0.9991666674613953,0.2107030302286148,1.2610293626785278,0.1622002273797989,2.2909231185913086
