epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9286608099937439,0.2391681671142578,1e-04,5.860849857330322,0.2863670885562897,10.597362518310547,0.9983333349227905,0.2589111328125,3.061081886291504,0.28435030579566956,5.561729431152344
1,0.9802878499031067,0.2784591615200043,9e-05,7.036359786987305,0.23197318613529205,12.721138954162598,0.9991666674613953,0.23104873299598694,2.9760353565216064,0.3147560656070709,5.403073310852051
2,0.9825823903083801,0.24498692154884338,8.1e-05,6.562832355499268,0.22604131698608398,11.86209487915039,0.9991666674613953,0.2277200073003769,2.7579848766326904,0.30760902166366577,5.00991678237915
3,0.9861285090446472,0.28243714570999146,7.29e-05,6.858277320861816,0.21717087924480438,12.401386260986328,0.9991666674613953,0.22100676596164703,2.7258057594299316,0.29907628893852234,4.9506516456604
4,0.98758864402771,0.238074392080307,6.561e-05,5.904139995574951,0.20946380496025085,10.675066947937012,0.9991666674613953,0.22199226915836334,2.5481793880462646,0.2866678237915039,4.6311211585998535
5,0.9886316061019897,0.3308294415473938,5.9049e-05,8.179974555969238,0.20269788801670074,14.790120124816895,0.9991666674613953,0.21628117561340332,2.297065496444702,0.2684948742389679,4.177974224090576
6,0.9914476275444031,0.23574018478393555,5.31441e-05,5.47268009185791,0.19635599851608276,9.897972106933594,0.9991666674613953,0.21768635511398315,2.390359878540039,0.2638488709926605,4.346184730529785
7,0.9923863410949707,0.2606964409351349,4.782969e-05,6.876769065856934,0.19205616414546967,12.430323600769043,0.9991666674613953,0.2152276337146759,2.248183488845825,0.24773475527763367,4.089775562286377
8,0.9914476275444031,0.31077536940574646,4.3046723e-05,6.004072666168213,0.1879575252532959,10.869484901428223,0.9991666674613953,0.2157476544380188,2.2524144649505615,0.24156725406646729,4.0974955558776855
9,0.991969108581543,0.26093873381614685,3.8742048e-05,5.729295253753662,0.18484282493591309,10.36491870880127,0.9991666674613953,0.21558326482772827,2.001298189163208,0.21935373544692993,3.6454532146453857
10,0.9953066110610962,0.25135350227355957,3.4867844e-05,4.786188125610352,0.17944999039173126,8.665409088134766,0.9991666674613953,0.21349886059761047,1.955610752105713,0.21055567264556885,3.5627989768981934
11,0.9949937462806702,0.2486228048801422,3.138106e-05,4.095945358276367,0.17934811115264893,7.422426223754883,0.9991666674613953,0.21306678652763367,1.8793525695800781,0.20434421300888062,3.425447702407837
12,0.9942636489868164,0.2215798795223236,2.8242954e-05,4.207788944244385,0.17693383991718292,7.618335723876953,0.9991666674613953,0.21295644342899323,1.7751435041427612,0.19874055683612823,3.237849473953247
13,0.9962453246116638,0.21790571510791779,2.5418658e-05,4.153082370758057,0.17445038259029388,7.519129276275635,0.9991666674613953,0.21300184726715088,1.8193390369415283,0.19719113409519196,3.317410469055176
14,0.9954109191894531,0.24311020970344543,2.2876793e-05,5.2381391525268555,0.17543047666549683,9.477272033691406,0.9991666674613953,0.211469829082489,1.723296880722046,0.19247426092624664,3.144228219985962
15,0.9964538812637329,0.2287185937166214,2.0589114e-05,4.7682294845581055,0.17280521988868713,8.628557205200195,0.9991666674613953,0.21135291457176208,1.6225838661193848,0.1875816136598587,2.962921619415283
16,0.9954109191894531,0.23322610557079315,1.8530201e-05,6.452554702758789,0.17381949722766876,11.661243438720703,0.9991666674613953,0.21018293499946594,1.568179726600647,0.1764865219593048,2.864759922027588
17,0.995619535446167,0.2206694334745407,1.6677182e-05,4.866571426391602,0.1724260151386261,8.803962707519531,0.9991666674613953,0.21245677769184113,1.4862241744995117,0.17377538979053497,2.7176949977874756
18,0.9967668056488037,0.22973418235778809,1.5009464e-05,2.9077370166778564,0.17161288857460022,5.279872894287109,0.9991666674613953,0.21112793684005737,1.4386653900146484,0.1734752058982849,2.6318233013153076
19,0.9968711137771606,0.25110501050949097,1.3508517e-05,3.9610607624053955,0.16935338079929352,7.1801300048828125,0.9991666674613953,0.21096597611904144,1.323483943939209,0.1625574678182602,2.424464225769043
20,0.9963496327400208,0.293857216835022,1.2157666e-05,4.0139241218566895,0.1682559996843338,7.283834934234619,0.9991666674613953,0.21068339049816132,1.3514800071716309,0.16449519991874695,2.4748005867004395
21,0.9955152273178101,0.22257070243358612,1.0941899e-05,3.9449009895324707,0.1694919466972351,7.145335674285889,0.9991666674613953,0.21035589277744293,1.3292596340179443,0.1639401614665985,2.4347383975982666
22,0.995619535446167,0.22126159071922302,9.847709e-06,3.3083457946777344,0.17014506459236145,5.999274730682373,0.9991666674613953,0.21163609623908997,1.289084792137146,0.16180801391601562,2.3626797199249268
23,0.9971839785575867,0.2226315289735794,8.862939e-06,3.5816662311553955,0.16866138577461243,6.491525173187256,0.9991666674613953,0.21079328656196594,1.2423807382583618,0.15937216579914093,2.2784438133239746
24,0.9963496327400208,0.2392638623714447,7.976644e-06,4.781576156616211,0.16867347061634064,8.65468978881836,0.9991666674613953,0.2104760706424713,1.2389209270477295,0.15932773053646088,2.272152900695801
