epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.5609756112098694,0.9482691884040833,1e-04,2.18664288520813,0.19478367269039154,4.8474202156066895,0.7222222089767456,0.6174236536026001,2.0929808616638184,0.13426561653614044,4.494673728942871
1,0.6084010601043701,0.611699104309082,9.8e-05,2.469367504119873,0.18411877751350403,5.244584560394287,0.7777777910232544,0.50791335105896,1.9621355533599854,0.13753074407577515,4.17822790145874
2,0.7005420327186584,0.5658482313156128,9.604e-05,1.8843657970428467,0.16978920996189117,4.0516557693481445,0.7777777910232544,0.4699952304363251,1.9307740926742554,0.14089220762252808,4.096545696258545
3,0.8048780560493469,0.4637818932533264,9.41192e-05,1.2946076393127441,0.16551898419857025,2.821106195449829,0.8333333134651184,0.46223628520965576,1.9397426843643188,0.14210182428359985,4.110603332519531
4,0.8888888955116272,0.45776352286338806,9.223681e-05,2.314934730529785,0.16394031047821045,4.85875129699707,0.8888888955116272,0.45532697439193726,1.9471807479858398,0.14231808483600616,4.122025012969971
5,0.9173441529273987,0.38684695959091187,9.039208e-05,2.4080231189727783,0.1626223474740982,5.009469509124756,0.9444444179534912,0.44711118936538696,1.8995792865753174,0.14241105318069458,4.022714138031006
6,0.9552845358848572,0.2905314266681671,8.858424e-05,1.8438363075256348,0.15763290226459503,3.8329384326934814,0.9444444179534912,0.4303969144821167,1.8410277366638184,0.14275556802749634,3.89725399017334
7,0.9701896905899048,0.298041969537735,8.681255e-05,1.7685271501541138,0.1529187560081482,3.686075210571289,1.0,0.40681666135787964,1.82041597366333,0.14175710082054138,3.844240188598633
8,0.9756097793579102,0.26489177346229553,8.50763e-05,1.226418137550354,0.15303963422775269,2.58528208732605,1.0,0.38288941979408264,1.8305985927581787,0.1403937041759491,3.8526418209075928
9,0.9850948452949524,0.24159786105155945,8.3374776e-05,1.7572519779205322,0.1522895246744156,3.635302782058716,1.0,0.36397287249565125,1.849867582321167,0.1396566480398178,3.8817214965820312
10,0.9905149340629578,0.28401705622673035,8.170728e-05,1.6976897716522217,0.1511305868625641,3.5373880863189697,1.0,0.3598135709762573,1.7666176557540894,0.13862650096416473,3.713142156600952
11,0.989159882068634,0.2729434370994568,8.0073136e-05,1.8331232070922852,0.14612065255641937,3.802718162536621,1.0,0.35172516107559204,1.7742705345153809,0.13842664659023285,3.7244036197662354
12,0.9972899556159973,0.25024229288101196,7.8471676e-05,2.0150485038757324,0.1440592259168625,4.155218124389648,1.0,0.3356631100177765,1.8118115663528442,0.13726480305194855,3.791454792022705
13,0.9972899556159973,0.2548013925552368,7.690224e-05,1.6697361469268799,0.14379718899726868,3.4668729305267334,1.0,0.3245752155780792,1.8394368886947632,0.1355404257774353,3.8411614894866943
14,0.9972899556159973,0.22349275648593903,7.5364194e-05,1.6988186836242676,0.1440015584230423,3.5093836784362793,1.0,0.3153517246246338,1.8020483255386353,0.13494466245174408,3.761772632598877
15,0.9959349632263184,0.2273506373167038,7.385691e-05,2.063885450363159,0.14157061278820038,4.241446018218994,1.0,0.30624625086784363,1.8089511394500732,0.1338278204202652,3.7710254192352295
16,0.9972899556159973,0.23150362074375153,7.237977e-05,1.691483736038208,0.14544205367565155,3.4987192153930664,1.0,0.2999309301376343,1.7962167263031006,0.13328124582767487,3.742398977279663
17,0.998645007610321,0.2291010171175003,7.0932176e-05,1.2831653356552124,0.13777591288089752,2.6808812618255615,1.0,0.29170528054237366,1.8321067094802856,0.1327703297138214,3.810065984725952
18,0.9959349632263184,0.21546006202697754,6.951353e-05,1.3471479415893555,0.13576948642730713,2.80202579498291,1.0,0.2858470380306244,1.821423053741455,0.13152018189430237,3.7857697010040283
19,0.998645007610321,0.21517091989517212,6.812326e-05,1.3857624530792236,0.1398967057466507,2.879110336303711,1.0,0.2813785672187805,1.7487399578094482,0.13008679449558258,3.638169288635254
20,0.9972899556159973,0.21043998003005981,6.67608e-05,1.5821453332901,0.13463270664215088,3.2695107460021973,1.0,0.2779890298843384,1.7274501323699951,0.12882934510707855,3.5938947200775146
21,1.0,0.2134270966053009,6.542558e-05,1.301234483718872,0.1356341689825058,2.7091825008392334,1.0,0.2736858129501343,1.6955294609069824,0.1290244609117508,3.5279018878936768
22,0.9945799708366394,0.22460682690143585,6.411707e-05,1.8484673500061035,0.13254964351654053,3.8092381954193115,1.0,0.2707364857196808,1.681869387626648,0.12579625844955444,3.4991071224212646
23,1.0,0.24168676137924194,6.2834726e-05,1.5761573314666748,0.1341710239648819,3.273158073425293,1.0,0.2668617069721222,1.6949288845062256,0.12448634207248688,3.5232887268066406
24,1.0,0.23292019963264465,6.157804e-05,1.7749090194702148,0.13138937950134277,3.666278123855591,1.0,0.2653351426124573,1.7317731380462646,0.12513475120067596,3.5962138175964355
25,1.0,0.2206755429506302,6.0346472e-05,1.3901481628417969,0.12935669720172882,2.890634059906006,1.0,0.26246654987335205,1.7244428396224976,0.12510180473327637,3.5801188945770264
26,0.998645007610321,0.229808509349823,5.9139544e-05,1.1767982244491577,0.12724465131759644,2.4685006141662598,1.0,0.2599746286869049,1.6687783002853394,0.12529882788658142,3.467543840408325
27,1.0,0.21315962076187134,5.7956753e-05,1.290346384048462,0.12666235864162445,2.687272548675537,1.0,0.25776979327201843,1.6601896286010742,0.12702709436416626,3.4492640495300293
28,1.0,0.2194386124610901,5.6797617e-05,1.2284479141235352,0.13196848332881927,2.566615104675293,1.0,0.25613081455230713,1.688997745513916,0.12803004682064056,3.506060838699341
29,1.0,0.20941995084285736,5.5661665e-05,1.341748595237732,0.1280234009027481,2.7882070541381836,1.0,0.2529975175857544,1.7237629890441895,0.12705768644809723,3.5740246772766113
30,1.0,0.22541242837905884,5.4548433e-05,1.4897289276123047,0.12591558694839478,3.0921640396118164,1.0,0.2506747245788574,1.6589250564575195,0.12519139051437378,3.4431874752044678
31,0.998645007610321,0.2624392509460449,5.3457465e-05,1.5084600448608398,0.1270565390586853,3.148139715194702,1.0,0.2498144507408142,1.6899051666259766,0.1258811205625534,3.5047175884246826
32,0.998645007610321,0.2335471361875534,5.2388314e-05,1.6557695865631104,0.12910284101963043,3.4283127784729004,1.0,0.24822619557380676,1.6656978130340576,0.12376739084720612,3.4555087089538574
33,1.0,0.20925204455852509,5.1340547e-05,1.1489065885543823,0.12777943909168243,2.4024391174316406,1.0,0.2462463080883026,1.6391862630844116,0.12026537954807281,3.4014956951141357
34,1.0,0.2254403978586197,5.0313738e-05,1.7263705730438232,0.12288118898868561,3.5654613971710205,1.0,0.2468351572751999,1.6316218376159668,0.11882039904594421,3.3866612911224365
35,1.0,0.22378335893154144,4.9307462e-05,1.4344432353973389,0.12350516766309738,2.980778217315674,1.0,0.24634473025798798,1.6369578838348389,0.12032747268676758,3.397088050842285
36,1.0,0.2277003973722458,4.832131e-05,1.1784899234771729,0.12132976204156876,2.470829963684082,1.0,0.24537330865859985,1.6667580604553223,0.1205914318561554,3.456202745437622
37,1.0,0.2150171399116516,4.7354886e-05,1.4582061767578125,0.12617364525794983,3.023921012878418,1.0,0.24573387205600739,1.6791973114013672,0.12027541548013687,3.4812614917755127
38,1.0,0.21245668828487396,4.640779e-05,1.4992947578430176,0.12384437769651413,3.1048178672790527,1.0,0.2460053265094757,1.650162696838379,0.11763148754835129,3.423328161239624
39,1.0,0.23096677660942078,4.547963e-05,1.1512269973754883,0.12495588511228561,2.4179372787475586,1.0,0.2443806529045105,1.6303197145462036,0.11729186028242111,3.3828296661376953
40,1.0,0.21769388020038605,4.457004e-05,1.2397801876068115,0.12232877314090729,2.588407278060913,1.0,0.2431468367576599,1.606680989265442,0.11779820919036865,3.334935426712036
41,1.0,0.22630593180656433,4.367864e-05,0.8425054550170898,0.12198328971862793,1.798163890838623,1.0,0.24206791818141937,1.5839970111846924,0.11900658160448074,3.2890279293060303
42,1.0,0.21177619695663452,4.2805066e-05,1.311079502105713,0.12063223123550415,2.7280471324920654,1.0,0.24127452075481415,1.6072051525115967,0.11958900094032288,3.335047483444214
43,1.0,0.21927349269390106,4.1948966e-05,1.2483110427856445,0.12085862457752228,2.6062588691711426,1.0,0.24144291877746582,1.622204303741455,0.11891310662031174,3.3651299476623535
44,0.998645007610321,0.21305853128433228,4.1109986e-05,1.265892505645752,0.12470509111881256,2.6383142471313477,1.0,0.24041970074176788,1.6057392358779907,0.11814078688621521,3.331688404083252
45,1.0,0.2141982913017273,4.0287785e-05,1.0788688659667969,0.11830536276102066,2.2648367881774902,1.0,0.23937742412090302,1.548032283782959,0.11603698134422302,3.2157533168792725
46,1.0,0.20817039906978607,3.948203e-05,0.8269277811050415,0.11765264719724655,1.7579407691955566,1.0,0.23985815048217773,1.5228641033172607,0.1148771420121193,3.1656572818756104
47,1.0,0.2179318517446518,3.869239e-05,1.616658091545105,0.11990465968847275,3.3422820568084717,1.0,0.2392711639404297,1.5308889150619507,0.11457608640193939,3.181413412094116
48,1.0,0.22065596282482147,3.7918544e-05,1.0295610427856445,0.1196955144405365,2.169450044631958,1.0,0.23969370126724243,1.506621241569519,0.11400347203016281,3.133089303970337
49,1.0,0.20950625836849213,3.716017e-05,1.2174314260482788,0.1214909553527832,2.5396158695220947,1.0,0.23976151645183563,1.4948946237564087,0.11443816125392914,3.1096699237823486
