epoch,class_accuracy,class_loss,lr,reg_loss,reg_mae,total_loss,val_class_accuracy,val_class_loss,val_reg_loss,val_reg_mae,val_total_loss
0,0.9264705777168274,0.2595248520374298,1e-04,7.070515155792236,0.29724568128585815,13.459931373596191,0.9991666674613953,0.27399957180023193,1.9770398139953613,0.20412227511405945,3.783775568008423
1,0.978723406791687,0.26363009214401245,9e-05,8.737668991088867,0.23810309171676636,16.627933502197266,0.9991666674613953,0.2354321926832199,1.6812822818756104,0.16371624171733856,3.2179794311523438
2,0.9840425252914429,0.2590770125389099,8.1e-05,7.372649192810059,0.22872434556484222,14.033941268920898,0.9991666674613953,0.2303650677204132,1.2586123943328857,0.15558981895446777,2.414400100708008
3,0.9860242009162903,0.2541747987270355,7.29e-05,6.776063442230225,0.22135566174983978,12.899937629699707,1.0,0.22530050575733185,1.0677344799041748,0.13284417986869812,2.0512256622314453
4,0.9883187413215637,0.2438211888074875,6.561e-05,7.745123386383057,0.214538112282753,14.740117073059082,1.0,0.21564966440200806,0.9327026009559631,0.12605226039886475,1.793699860572815
5,0.9885272979736328,0.25659435987472534,5.9049e-05,6.780190467834473,0.2102571576833725,12.908020973205566,0.9991666674613953,0.21731126308441162,1.1351771354675293,0.1365959495306015,2.17856764793396
6,0.9908218383789062,0.2943711280822754,5.31441e-05,5.475482940673828,0.2045762836933136,10.432854652404785,1.0,0.2114710807800293,1.3422150611877441,0.15313902497291565,2.5713555812835693
7,0.9892573952674866,0.24966058135032654,4.782969e-05,7.0311503410339355,0.19953696429729462,13.384151458740234,0.9991666674613953,0.21565310657024384,1.3401522636413574,0.1503547728061676,2.567854404449463
8,0.9920734167098999,0.25075405836105347,4.3046723e-05,5.0943684577941895,0.19410282373428345,9.704375267028809,0.9991666674613953,0.2121504545211792,1.29140043258667,0.15413400530815125,2.4748756885528564
9,0.9921777248382568,0.22235608100891113,3.8742048e-05,5.499422073364258,0.1922825574874878,10.471138000488281,0.9991666674613953,0.21399354934692383,1.4063034057617188,0.1617097407579422,2.693375587463379
10,0.9942636489868164,0.2510978579521179,3.4867844e-05,5.552985191345215,0.1890234649181366,10.57578182220459,0.9991666674613953,0.20979970693588257,1.340938925743103,0.15880762040615082,2.5687637329101562
11,0.9942636489868164,0.2301437109708786,3.138106e-05,4.32735013961792,0.18661294877529144,8.244978904724121,0.9991666674613953,0.21210914850234985,1.3208410739898682,0.16096071898937225,2.530808925628662
